24.9,20
25,28
25.1,39
25.2,43
25.3,54
25.4,38
25.5,36
25.6,37
25.7,39
25.8,46
25.9,50
26,48
26.1,17
26.2,32
26.3,24
26.4,32
26.5,21
26.6,38
26.7,11
26.8,36
26.9,14
27,15
27.1,10
27.2,19
27.3,22
27.4,17
27.5,20
27.6,19
27.7,14
27.8,15
27.9,19
28,19
28.1,24
28.2,14
28.3,35
28.4,19
28.5,17
28.6,11
28.7,17
28.8,33
28.9,21
29,31
29.1,30
29.2,29
29.3,29
29.4,35
29.5,38
29.6,55
29.7,38
29.8,60
29.9,46
30,52
30.1,45
30.2,46
30.3,46
30.4,38
30.5,83
30.6,44
30.7,39
30.8,32
30.9,60
31,37
31.1,66
31.2,69
31.3,54
31.4,50
31.5,100
31.6,35
31.7,57
31.8,34
31.9,54
32,47
32.1,26
32.2,20
32.3,23
32.4,28
32.5,30
32.6,44
32.7,57
32.8,64
32.9,54
33,61
33.1,47
33.2,62
33.3,46
33.4,23
33.5,30
33.6,14
33.7,25
33.8,19
33.9,24
34,38
34.1,32
34.2,26
34.3,14
34.4,15
34.5,43
34.6,40
34.7,29
34.8,14
34.9,14
35,8
35.1,5
35.2,10
35.3,12
35.4,14
35.5,18
35.6,19
35.7,19
35.8,25
35.9,20
36,30
36.1,16
36.2,20
36.3,23
36.4,20
36.5,19
36.6,15
36.7,25
36.8,12
36.9,39
37,41
37.1,35
37.2,25
37.3,42
37.4,22
37.5,35
37.6,20
37.7,39
37.8,53
37.9,43
38,26
38.1,35
38.2,32
38.3,34
38.4,41
38.5,66
38.6,98
38.7,111
38.8,32
38.9,36
39,43
39.1,43
39.2,71
39.3,57
39.4,54
39.5,58
39.6,49
39.7,60
39.8,38
39.9,38
40,26
40.1,23
40.2,40
40.3,32
40.4,36
40.5,34
40.6,64
40.7,47
40.8,69
40.9,42
41,44
41.1,26
41.2,15
41.3,30
41.4,30
41.5,19
41.6,24
41.7,26
41.8,22
41.9,37
42,27
42.1,79
42.2,36
42.3,40
42.4,47
42.5,38
42.6,16
42.7,18
42.8,30
42.9,50
43,22
43.1,25
43.2,24
43.3,23
43.4,36
43.5,39
43.6,67
43.7,47
43.8,65
43.9,65
44,40
44.1,26
44.2,18
44.3,27
44.4,44
44.5,46
44.6,28
44.7,44
44.8,56
44.9,57
45,33
45.1,87
45.2,60
45.3,23
45.4,32
45.5,26
45.6,18
45.7,22
45.8,24
45.9,20
46,19
46.1,34
46.2,11
46.3,47
46.4,21
46.5,42
46.6,23
46.7,40
46.8,27
46.9,31
47,49
47.1,28
47.2,27
47.3,39
47.4,15
47.5,43
47.6,25
47.7,11
47.8,26
47.9,23
48,66
48.1,60
48.2,54
48.3,43
48.4,44
48.5,66
48.6,51
48.7,63
48.8,65
48.9,41
49,39
49.1,33
49.2,25
49.3,60
49.4,47
49.5,59
49.6,62
49.7,102
49.8,84
49.9,114
50,106
50.1,134
50.2,133
50.3,113
50.4,121
50.5,130
50.6,113
50.7,80
50.8,88
50.9,86
51,75
51.1,45
51.2,45
51.3,54
51.4,61
51.5,33
51.6,31
51.7,29
51.8,33
51.9,29
52,12
52.1,17
52.2,9
52.3,15
52.4,14
52.5,10
52.6,14
52.7,16
52.8,19
52.9,26
53,12
53.1,14
53.2,15
53.3,17
53.4,19
53.5,11
53.6,11
53.7,11
53.8,16
53.9,19
54,12
54.1,17
54.2,16
54.3,19
54.4,8
54.5,12
54.6,9
54.7,17
54.8,20
54.9,37
55,31
55.1,44
55.2,33
55.3,31
55.4,19
55.5,20
55.6,16
55.7,21
55.8,30
55.9,21
56,34
56.1,35
56.2,45
56.3,33
56.4,65
56.5,54
56.6,62
56.7,46
56.8,31
56.9,28
57,54
57.1,22
57.2,26
57.3,23
57.4,56
57.5,65
57.6,39
57.7,59
57.8,37
57.9,74
58,57
58.1,90
58.2,57
58.3,44
58.4,43
58.5,74
58.6,36
58.7,54
58.8,53
58.9,41
59,67
59.1,37
59.2,45
59.3,45
59.4,70
59.5,80
59.6,59
59.7,45
59.8,35
59.9,56
60,31
60.1,26
60.2,26
60.3,12
60.4,14
60.5,17
60.6,27
60.7,36
60.8,70
60.9,89
61,57
61.1,65
61.2,58
61.3,39
61.4,58
61.5,51
61.6,45
61.7,36
61.8,28
61.9,26
62,30
62.1,33
62.2,77
62.3,101
62.4,99
62.5,77
62.6,105
62.7,59
62.8,69
62.9,61
63,36
63.1,28
63.2,30
63.3,24
63.4,23
63.5,35
63.6,34
63.7,40
63.8,31
63.9,44
64,43
64.1,21
64.2,8
64.3,15
64.4,7
64.5,11
64.6,10
64.7,25
64.8,28
64.9,24
65,13
65.1,13
65.2,8
65.3,14
65.4,21
65.5,25
65.6,17
65.7,16
65.8,24
65.9,11
66,25
66.1,16
66.2,18
66.3,31
66.4,29
66.5,25
66.6,26
66.7,15
66.8,22
66.9,13
67,36
67.1,21
67.2,32
67.3,49
67.4,25
67.5,37
67.6,31
67.7,41
67.8,79
67.9,36
68,39
68.1,51
68.2,41
68.3,64
68.4,25
68.5,34
68.6,24
68.7,39
68.8,35
68.9,30
69,44
69.1,44
69.2,41
69.3,59
69.4,71
69.5,23
69.6,38
69.7,48
69.8,56
69.9,45
70,53
70.1,11
70.2,22
70.3,25
70.4,23
70.5,36
70.6,22
70.7,25
70.8,25
70.9,33
71,16
71.1,32
71.2,8
71.3,21
71.4,31
71.5,17
71.6,5
71.7,20
71.8,25
71.9,27
72,58
72.1,20
72.2,45
72.3,39
72.4,75
72.5,40
72.6,64
72.7,33
72.8,56
72.9,27
73,44
73.1,29
73.2,45
73.3,44
73.4,30
73.5,73
73.6,44
73.7,35
73.8,48
73.9,61
74,31
74.1,84
74.2,44
74.3,46
74.4,33
74.5,76
74.6,69
74.7,85
74.8,85
74.9,58
75,90
75.1,30
75.2,45
75.3,26
75.4,82
75.5,59
75.6,52
75.7,104
75.8,35
75.9,26
76,18
76.1,58
76.2,16
76.3,66
76.4,127
76.5,61
76.6,105
76.7,42
76.8,76
76.9,49
77,32
77.1,40
77.2,48
77.3,21
77.4,20
77.5,14
77.6,26
77.7,20
77.8,20
77.9,25
78,28
78.1,27
78.2,19
78.3,29
78.4,31
78.5,20
78.6,17
78.7,29
78.8,14
78.9,23
79,19
79.1,36
79.2,23
79.3,25
79.4,36
79.5,36
79.6,30
79.7,30
79.8,40
79.9,29
80,33
80.1,31
80.2,30
80.3,39
80.4,27
80.5,33
80.6,53
80.7,42
80.8,61
80.9,28
81,100
81.1,63
81.2,51
81.3,39
81.4,39
81.5,57
81.6,53
81.7,61
81.8,73
81.9,44
82,31
82.1,44
82.2,73
82.3,46
82.4,26
82.5,68
82.6,74
82.7,37
82.8,28
82.9,25
83,52
83.1,24
83.2,21
83.3,35
83.4,35
83.5,25
83.6,42
83.7,71
83.8,32
83.9,37
84,45
84.1,56
84.2,38
84.3,27
84.4,31
84.5,53
84.6,30
84.7,19
84.8,59
84.9,26
85,17
85.1,41
85.2,45
85.3,31
85.4,42
85.5,35
85.6,21
85.7,34
85.8,12
85.9,25
86,31
86.1,40
86.2,22
86.3,36
86.4,28
86.5,14
86.6,25
86.7,31
86.8,24
86.9,19
87,12
87.1,19
87.2,37
87.3,22
87.4,58
87.5,54
87.6,60
87.7,32
87.8,26
87.9,25
88,17
88.1,22
88.2,25
88.3,26
88.4,26
88.5,42
88.6,27
88.7,62
88.8,52
88.9,84
89,69
89.1,41
89.2,27
89.3,33
89.4,22
89.5,18
89.6,24
89.7,20
89.8,15
89.9,35
90,67
90.1,52
90.2,54
90.3,65
90.4,79
90.5,53
90.6,18
90.7,35
90.8,26
90.9,29
91,21
91.1,32
91.2,49
91.3,38
91.4,43
91.5,27
91.6,34
91.7,28
91.8,40
91.9,33
92,32
92.1,35
92.2,57
92.3,41
92.4,40
92.5,43
92.6,48
92.7,36
92.8,44
92.9,60
93,37
93.1,22
93.2,33
93.3,52
93.4,49
93.5,29
93.6,41
93.7,44
93.8,67
93.9,51
94,44
94.1,67
94.2,71
94.3,43
94.4,73
94.5,66
94.6,44
94.7,48
94.8,33
94.9,31
95,32
95.1,36
95.2,55
95.3,51
95.4,50
95.5,44
95.6,18
95.7,49
95.8,44
95.9,45
96,34
96.1,54
96.2,30
96.3,40
96.4,29
96.5,27
96.6,35
96.7,33
96.8,31
96.9,30
97,48
97.1,40
97.2,31
97.3,40
97.4,34
97.5,32
97.6,43
97.7,26
97.8,47
97.9,50
98,19
98.1,31
98.2,24
98.3,16
98.4,42
98.5,49
98.6,42
98.7,24
98.8,12
98.9,23
99,28
99.1,28
99.2,21
99.3,22
99.4,35
99.5,40
99.6,72
99.7,86
99.8,69
99.9,81
100,71
